
도쿄등심 선릉점	2021.07.30	"숙성이라 한우도 부드럽고 육질도 좋네요🥰
그 외에 음식들도 맛있고 독특했어요!
직원분들도 너무 친절하시고 좋았어요 ㅎㅎ"	5
도쿄등심 선릉점	2021.07.30	"특별한 날 생각나는 도쿄등심!
고기 질도 좋고 서브되는 다른 음식들도 퀄리티가 괜찮은 곳! 직원들도 친절하고 좋습니다"	4.5
도쿄등심 선릉점	2021.07.30	깔끔하고 맛있고 콜키지 프리의 경쟁력이 훌륭합니다.	5
도쿄등심 선릉점	2021.07.29	친절하게 서빙해 주시고 고기도 구워 주시고 맛도 엄청 좋았습니다 ㅎㅎㅎ	5
도쿄등심 선릉점	2021.07.29	항상 맛있는 도쿄등심 좋아요😍	5
도쿄등심 선릉점	2021.07.29	"코스로 요리가 나와서 이것저것 맛보기에도 좋고 고기도 구워주셔서 무척 편하게 먹을 수 있었어요
투뿔한우도 입에서 살살 녹아서 맛있는 저녁식사였어요"	5
도쿄등심 선릉점	2021.07.28	"디너 코스 먹었구요 원래 도쿄등심 좋아해서 자주 가요^^ 
생일 때도 갔었는데 이번엔 기념일 있어서 갔는데 역시나 만
족스러워요 선릉점이 높은 곳에 있어서 밤에 뷰도 좋..."	5
도쿄등심 선릉점	2021.07.27	특별한 날에 방문하기 좋아요! 소고기가 코스요리로 나와서 진짜 최고 ㅠ.ㅠ 음식도 다 정갈하고 맛있고 소고기도 최상급에 다 구워주시니 너무 좋습니다 ㅎㅎ	5
도쿄등심 선릉점	2021.07.26	진정한 한우의 맛을 느낄 수 있는 곳으로 추천 합니다.	5
도쿄등심 선릉점	2021.07.26	좋은 한우로 고기맛이 일품이네요. 전문가가 구워주는 고기는 무조건 추천합니다.	5
도쿄등심 선릉점	2021.07.26	고기가 맛있으며 친절한 고객응대가 맘에 드네요.	5
도쿄등심 선릉점	2021.07.26	분위기 좋고 서비스가 탁월하게 좋아요.	5
도쿄등심 선릉점	2021.07.26	서비스도 정말 좋고, 고기 컨디션도 굉장히 좋았어요! 뷰도 좋아서 기념일에 가기 정말 좋을 것 같습니당 ㅎㅎ	5
도쿄등심 선릉점	2021.07.26	맛있어요오옹 직원분이 친절하고 고기도 다 구워주셔서 좋아용	5
도쿄등심 선릉점	2021.07.25	"디너 B코스로 먹었어요^.^ 
정성스러운 음식과 친절한 스탭분들 덕분에 기분좋게 먹고 갑니다~^.^"	5
도쿄등심 선릉점	2021.07.25	말 안 해도 맛좋은 도쿄등심! 코스로 나와서 기념일에 가기 좋아요. 콜키지 프리라 와인 한 병 사들고 가서 맛있게 먹고 왔습니다.	5
도쿄등심 선릉점	2021.07.25	여기 고급스러운 한우오마카세의 끝판왕 ㅋ 나중에 부모님 모시고 오려구요	5
도쿄등심 선릉점	2021.07.25	"분위기 좋은 곳에서 맛있는 식사와 즐거운 대화,
너무 좋았어요! 친절하시고 음식 맛도 너무 좋았어서
기념일에 재방문 하고 싶습니다 ㅎㅎ"	5
도쿄등심 선릉점	2021.07.24	기념일에 이만한 코스가 있을까 싶네오 ㅎㅎ 코키지 프리라 와인 한병 사와서 맛있게 먹고 갑니다!!	5
도쿄등심 선릉점	2021.07.24	분위기 좋고 음식도 정갈해서 대접 받고 온 느낌이 나네요 재방문 의사 백퍼입니다	5
